80,50,54
94,54,37
95,38,32
80,50,54
12,53,85
77,68,91
44,46,64
26,78,21
71,90,15
97,75,13
74,78,40
65,60,72
86,82,64
74,63,90
84,85,78
34,99,83
10,66,74
96,42,38
50,63,95
22,83,64
34,34,42
98,44,99
98,34,52
30,95,47
56,66,49
72,88,72
56,66,49
96,25,19
85,85,22
76,72,93
76,54,99
33,33,12
45,41,19
63,48,32
73,81,89
89,85,92
56,87,21
64,31,53
38,44,80
87,96,29
87,86,97
75,11,59
18,98,66
15,45,17
71,43,45
32,91,87
93,79,64
30,31,60
64,14,40
56,66,49
33,88,91
29,23,41
94,42,70
50,63,95
56,66,49
26,95,65
98,44,99
49,44,43
86,38,31
33,26,84
12,27,43
33,42,88
34,34,42
17,16,65
87,96,29
93,42,36
14,85,45
27,17,88
97,68,50
77,68,91
14,22,89
26,60,26
32,59,66
74,63,90
85,41,65
56,66,49
45,79,90
98,44,99
34,53,85
66,59,14
47,13,16
95,76,17
58,43,67
39,72,26
52,24,92
27,17,88
25,61,35
34,11,20
65,60,53
87,96,29
65,30,24
53,44,99
84,88,10
94,78,62
88,49,71
22,83,64
12,84,18
18,98,66
56,65,29
25,26,59
26,26,95
47,50,81
74,62,13
73,57,71
63,73,74
76,81,21
98,67,56
81,17,72
81,52,92
17,11,83
86,82,64
39,72,26
53,44,99
98,71,58
87,96,29
47,13,16
48,11,90
27,18,10
96,25,19
80,50,54
19,82,48
79,23,31
65,60,72
67,74,73
80,50,54
27,18,10
42,48,44
53,11,96
89,43,56
51,36,23
86,71,93
96,25,19
45,33,62
41,44,40
28,84,35
32,54,71
39,81,46
96,88,38
41,44,40
26,78,21
76,72,93
43,75,93
95,20,12
76,81,21
39,25,98
40,33,91
81,52,92
58,68,47
25,26,59
18,20,79
78,99,84
82,99,17
66,40,49
